Datased name: Pilot top-down CO2 Budget constrained by the v10 OCO-2 MIP Version 1.0
Data description paper title: National CO2 Budgets (2015-2020) inferred from atmospheric CO2 observations in support of the Global Stocktake
Byrne et al. 2022
contact: Brendan Byrne - email: brendan.k.byrne@jpl.nasa.gov
Created 25 May 2022
Version 1.0
-- Description ---
This is a pilot CO2 Budget for countries over 2015-2020. Estimates of carbon fluxes are obtained by combining top-down constraints on net carbon exchange from atmospheric CO2 and bottom-up process specific fluxes of carbon (fossil fuel emissions and lateral fluxes associated with crop trade and wood trade and river export) with specific data sources listed below.
-- Data sources ---
Net Carbon Exchange (NCE): version 10 of the Orbiting Carbon Observatory Model Intercomparison Project (OCO-2 MIP) [https://gml.noaa.gov/ccgg/OCO2_v10mip/]
Fossil Fuel and cement production emissions (FF):  Open-source Data Inventory for Anthropogenic CO2 (ODIAC) emission data product [Oda et al. 2018; https://doi.org/10.5194/essd-10-87-2018] with day-of-week and diurnal variations from Nassar et al. [2013; https://doi.org/10.1029/2012JD018196]
Crop and Wood lateral fluxes (F wood trade + F crop trade): Following the approaches of Deng et al. [2022; https://doi.org/10.5194/essd-14-1639-2022] and Ciais et al. [2020; https://doi.org/10.1093/nsr/nwaa145] which utilizes crop and wood trade data compiled by Food and Agriculture Organization of the United Nations [FAO; http://www.fao.org/faostat/en/#data]
River lateral fluxes (F rivers export): Combine modeled estiated from Dynamic Land Ecosystem Model (DLEM) [https://chess.auburn.edu/models/] and Deng et al. [2022; https://doi.org/10.5194/essd-14-1639-2022]
-- Variables ---
Alpha 3 Code - three-letter country codes defined in International Organization for Standardization (ISO) 3166-1 -OR- Name of supranational Region
Year - Gregorian calendar year / mean indicates 2015-2020 mean value
IS dC_loss - net land carbon stock loss estimated from the OCO-2 v10 MIP IS ensemble; Positive flux = decrease in land carbon
IS dC_loss unc - Uncertainty in the net land carbon stock loss estimated from the OCO-2 v10 MIP IS ensemble
LNLG dC_loss - net land carbon stock loss estimated from the OCO-2 v10 MIP LNLG ensemble; Positive flux = decrease in land carbon
LNLG dC_loss unc - Uncertainty in the net land carbon stock loss estimated from the OCO-2 v10 MIP LNLG ensemble
LNLGIS dC_loss - net land carbon stock loss estimated from the OCO-2 v10 MIP LNLGIS ensemble; Positive flux = decrease in land carbon
LNLGIS dC_loss unc - Uncertainty in the net land carbon stock loss estimated from the OCO-2 v10 MIP LNLGIS ensemble
LNLGOGIS dC_loss - net land carbon stock loss estimated from the OCO-2 v10 MIP LNLGOGIS ensemble; Positive flux = decrease in land carbon
LNLGOGIS dC_loss unc - Uncertainty in the net land carbon stock loss estimated from the OCO-2 v10 MIP LNLGOGIS ensemble
IS NBE - net biosphere exchange estimated from the OCO-2 v10 MIP IS ensemble
IS NBE unc - Uncertainty in the net biosphere exchange estimated from the OCO-2 v10 MIP IS ensemble
LNLG NBE - net biosphere exchange estimated from the OCO-2 v10 MIP LNLG ensemble
LNLG NBE unc - Uncertainty in the net biosphere exchange estimated from the OCO-2 v10 MIP LNLG ensemble
LNLGIS NBE - net biosphere exchange estimated from the OCO-2 v10 MIP LNLGIS ensemble
LNLGIS NBE unc - Uncertainty in the net biosphere exchange estimated from the OCO-2 v10 MIP LNLGIS ensemble
LNLGOGIS NBE - net biosphere exchange estimated from the OCO-2 v10 MIP LNLGOGIS ensemble
LNLGOGIS NBE unc - Uncertainty in the net biosphere exchange estimated from the OCO-2 v10 MIP LNLGOGIS ensemble
IS NCE - net carbon exchange estimated from the OCO-2 v10 MIP IS ensemble
IS NCE unc - Uncertainty in the net carbon exchange estimated from the OCO-2 v10 MIP IS ensemble
LNLG NCE - net carbon exchange estimated from the OCO-2 v10 MIP LNLG ensemble
LNLG NCE unc - Uncertainty in the net carbon exchange estimated from the OCO-2 v10 MIP LNLG ensemble
LNLGIS NCE - net carbon exchange estimated from the OCO-2 v10 MIP LNLGIS ensemble
LNLGIS NCE unc - Uncertainty in the net carbon exchange estimated from the OCO-2 v10 MIP LNLGIS ensemble
LNLGOGIS NCE - net carbon exchange estimated from the OCO-2 v10 MIP LNLGOGIS ensemble
LNLGOGIS NCE unc - Uncertainty in the net carbon exchange estimated from the OCO-2 v10 MIP LNLGOGIS ensemble
River - F rivers export -  Lateral flux of carbon by rivers
River unc - F rivers export unc -  Uncertainty in lateral flux of carbon by rivers
Wood+Crop - F wood trade + F crop trade -  Lateral flux of carbon in wood and crops
Wood+Crop unc - F wood trade unc + F crop trade unc - Uncertainty in lateral flux of carbon in wood and crops
FF - Fossil Fuel and cement production emissions; Positive flux from land to atmosphere
FF unc - Uncertainty in Fossil Fuel and cement production emissions
Z-statistic - statistical difference between LNLG and IS NCE defined as (median(NCE_LNLG)-median(NCE_IS))/std(NCE_LNLG-NCE_IS)
Fractional Uncertainty Reduction (FUR) for the IS experiment defined as 1 - Posterior_NCE_std_IS/Prior_NCE_std
Fractional Uncertainty Reduction (FUR) for the LNLG experiment defined as 1 - Posterior_NCE_std_LNLG/Prior_NCE_std
Fractional Uncertainty Reduction (FUR) for the LNLGIS experiment defined as 1 - Posterior_NCE_std_LNLGIS/Prior_NCE_std
Fractional Uncertainty Reduction (FUR) for the LNLGOGIS experiment defined as 1 - Posterior_NCE_std_LNLGOGIS/Prior_NCE_std
----------------
Alpha 3 Code,Year,IS dC_loss (TgCO2),IS dC_loss unc (TgCO2),LNLG dC_loss (TgCO2),LNLG dC_loss unc (TgCO2),LNLGIS dC_loss (TgCO2),LNLGIS dC_loss unc (TgCO2),LNLGOGIS dC_loss (TgCO2),LNLGOGIS dC_loss unc (TgCO2),IS NBE (TgCO2),IS NBE unc (TgCO2),LNLG NBE (TgCO2),LNLG NBE unc (TgCO2),LNLGIS NBE (TgCO2),LNLGIS NBE unc (TgCO2),LNLGOGIS NBE (TgCO2),LNLGOGIS NBE unc (TgCO2),IS NCE (TgCO2),IS NCE unc (TgCO2),LNLG NCE (TgCO2),LNLG NCE unc (TgCO2),LNLGIS NCE (TgCO2),LNLGIS NCE unc (TgCO2),LNLGOGIS NCE (TgCO2),LNLGOGIS NCE unc (TgCO2),Rivers (TgCO2),River unc (TgCO2),Wood+Crop (TgCO2),Wood+Crop unc (TgCO2),FF (TgCO2),FF unc (TgCO2),Z-statistic,FUR IS,FUR LNLG,FUR LNLGIS,FUR LNLGOGIS
TUN,2018,-3.71683e+00,6.45106e+00,-1.17987e+01,1.13885e+01,-1.07758e+01,9.84918e+00,-8.77332e+00,1.32089e+01,1.92545e+00,6.45106e+00,-6.15641e+00,1.13885e+01,-5.13349e+00,9.84918e+00,-3.13104e+00,1.32089e+01,5.93662e+01,6.20463e+00,5.12843e+01,1.12507e+01,5.23072e+01,9.68956e+00,5.43097e+01,1.30903e+01,-2.41827e-01,3.89013e-01,5.88411e+00,1.76523e+00,5.74407e+01,1.76602e+00,-1.02,0.02,0.05,0.01,0.06
TUN,2019,-5.79090e+00,4.22406e+00,-1.44801e+01,1.37795e+01,-1.36775e+01,1.55962e+01,-1.26336e+01,1.43403e+01,-1.61075e-01,4.22406e+00,-8.85025e+00,1.37795e+01,-8.04767e+00,1.55962e+01,-7.00377e+00,1.43403e+01,5.88523e+01,3.83492e+00,5.01632e+01,1.36653e+01,5.09657e+01,1.54953e+01,5.20096e+01,1.42306e+01,-2.54282e-01,3.64103e-01,5.88411e+00,1.76523e+00,5.90134e+01,1.77090e+00,-0.61,0.02,0.05,0.01,0.06
TUN,2020,-8.12675e+00,6.80236e+00,-1.27941e+01,7.35571e+00,-1.33834e+01,8.81621e+00,-1.36025e+01,6.53130e+00,-2.48012e+00,6.80236e+00,-7.14742e+00,7.35571e+00,-7.73674e+00,8.81621e+00,-7.95589e+00,6.53130e+00,5.11793e+01,6.56780e+00,4.65120e+01,7.13936e+00,4.59227e+01,8.63652e+00,4.57036e+01,6.28663e+00,-2.37475e-01,3.97718e-01,5.88411e+00,1.76523e+00,5.36594e+01,1.77090e+00,-0.41,0.02,0.05,0.01,0.06
TUN,mean,-5.13301e+00,6.24371e+00,-1.35325e+01,1.17217e+01,-1.22966e+01,8.77658e+00,-1.33066e+01,7.18593e+00,5.13623e-01,5.97576e+00,-7.88592e+00,1.15812e+01,-6.64996e+00,8.58802e+00,-7.65993e+00,6.95438e+00,5.56381e+01,5.70882e+00,4.72385e+01,1.14458e+01,4.84745e+01,8.40447e+00,4.74645e+01,6.72639e+00,-2.37475e-01,3.97718e-01,5.88411e+00,1.76523e+00,5.51244e+01,1.76609e+00,-0.6,0.02,0.05,0.01,0.06
TUR,2015,6.50509e+00,1.19380e+02,1.82106e+02,1.50500e+02,-1.23871e+01,2.05324e+02,-6.06720e+00,1.05580e+02,-6.68918e+00,1.19380e+02,1.68912e+02,1.50500e+02,-2.55814e+01,2.05324e+02,-1.92615e+01,1.05580e+02,3.57840e+02,1.19178e+02,5.33441e+02,1.50340e+02,3.38948e+02,2.05206e+02,3.45268e+02,1.05351e+02,-2.46534e+01,1.60759e+01,1.14591e+01,3.43773e+00,3.64529e+02,6.93917e+00,0.84,0.05,0.57,0.6,0.56
TUR,2016,-1.97005e+00,1.11883e+02,6.26408e+01,1.70691e+02,-2.79285e+01,2.46924e+02,-6.02437e+01,5.70095e+01,-1.09029e+01,1.11883e+02,5.37080e+01,1.70691e+02,-3.68613e+01,2.46924e+02,-6.91765e+01,5.70095e+01,3.80219e+02,1.11637e+02,4.44830e+02,1.70531e+02,3.54261e+02,2.46813e+02,3.21945e+02,5.65261e+01,-2.03919e+01,7.55301e+00,1.14591e+01,3.43773e+00,3.91122e+02,7.40843e+00,0.32,0.05,0.57,0.6,0.56
TUR,2017,6.89512e+01,1.83900e+02,1.12899e+01,7.22084e+01,-2.31177e+01,1.50239e+02,-3.05536e+01,9.91647e+01,6.02363e+01,1.83900e+02,2.57495e+00,7.22084e+01,-3.18326e+01,1.50239e+02,-3.92685e+01,9.91647e+01,4.90879e+02,1.83716e+02,4.33217e+02,7.17389e+01,3.98810e+02,1.50014e+02,3.91374e+02,9.88233e+01,-2.01740e+01,7.11721e+00,1.14591e+01,3.43773e+00,4.30642e+02,8.22169e+00,-0.31,0.05,0.57,0.6,0.56
TUR,2018,-3.90031e+01,1.99932e+02,6.50708e+01,8.07937e+01,-4.73879e+00,1.03704e+02,-7.92767e+00,8.23558e+01,-4.43298e+01,1.99932e+02,5.97441e+01,8.07937e+01,-1.00655e+01,1.03704e+02,-1.32544e+01,8.23558e+01,3.78713e+02,1.99763e+02,4.82787e+02,8.03743e+01,4.12977e+02,1.03378e+02,4.09789e+02,8.19444e+01,-1.67858e+01,3.40760e-01,1.14591e+01,3.43773e+00,4.23043e+02,8.22169e+00,0.56,0.05,0.57,0.6,0.56
TUR,2019,-4.80481e+01,1.18222e+02,-4.90791e+01,8.85118e+01,-8.45174e+01,8.66867e+01,-6.94509e+01,1.18278e+02,-5.75953e+01,1.18222e+02,-5.86263e+01,8.85118e+01,-9.40646e+01,8.66867e+01,-7.89981e+01,1.18278e+02,3.58075e+02,1.18018e+02,3.57044e+02,8.82393e+01,3.21606e+02,8.64086e+01,3.36672e+02,1.18075e+02,-2.10063e+01,8.78178e+00,1.14591e+01,3.43773e+00,4.15670e+02,6.93917e+00,-0.01,0.05,0.57,0.6,0.56
TUR,2020,-1.36148e+01,1.11068e+02,1.17720e+02,1.34822e+02,3.53442e+01,1.01736e+02,-4.09660e+01,1.23265e+02,-2.27580e+01,1.11068e+02,1.08577e+02,1.34822e+02,2.62010e+01,1.01736e+02,-5.01092e+01,1.23265e+02,3.61133e+02,1.10851e+02,4.92468e+02,1.34643e+02,4.10092e+02,1.01499e+02,3.33782e+02,1.23070e+02,-2.06023e+01,7.97373e+00,1.14591e+01,3.43773e+00,3.83891e+02,6.93917e+00,0.5,0.05,0.57,0.6,0.56
TUR,mean,-3.65975e+01,1.32206e+02,3.30392e+01,8.34835e+01,-2.09718e+01,1.08976e+02,-2.99465e+01,9.92929e+01,-4.57407e+01,1.31921e+02,2.38961e+01,8.30307e+01,-3.01150e+01,1.08629e+02,-3.90897e+01,9.89125e+01,3.55742e+02,1.31710e+02,4.25379e+02,8.26963e+01,3.71368e+02,1.08374e+02,3.62393e+02,9.86319e+01,-2.06023e+01,7.97373e+00,1.14591e+01,3.43773e+00,4.01483e+02,7.44489e+00,0.46,0.05,0.57,0.6,0.56
TUV,2015,5.08939e-01,4.43773e-01,5.92797e-01,5.07117e-01,7.21028e-01,5.92717e-01,3.20064e-01,1.03171e+00,5.08921e-01,4.43773e-01,5.92779e-01,5.07117e-01,7.21010e-01,5.92717e-01,3.20046e-01,1.03171e+00,5.22177e-01,4.43773e-01,6.06036e-01,5.07117e-01,7.34267e-01,5.92717e-01,3.33302e-01,1.03171e+00,-1.79245e-05,3.58490e-05,0.00000e+00,0.00000e+00,1.32565e-02,0.00000e+00,0.33,0.17,0.07,0.2,0.24
TUV,2016,4.21097e-01,8.74091e-01,3.64519e-01,4.48369e-01,3.39232e-01,1.01156e+00,9.26223e-02,8.86668e-01,4.21075e-01,8.74091e-01,3.64497e-01,4.48369e-01,3.39210e-01,1.01156e+00,9.25997e-02,8.86668e-01,4.35092e-01,8.74091e-01,3.78514e-01,4.48369e-01,3.53227e-01,1.01156e+00,1.06617e-01,8.86668e-01,-2.26075e-05,4.52150e-05,0.00000e+00,0.00000e+00,1.40171e-02,0.00000e+00,-0.09,0.17,0.07,0.2,0.24
TUV,2017,4.39524e-01,3.58567e-01,3.88502e-01,5.43677e-01,3.62848e-01,6.38747e-01,-7.64719e-02,8.07311e-01,4.39501e-01,3.58567e-01,3.88479e-01,5.43677e-01,3.62825e-01,6.38747e-01,-7.64947e-02,8.07311e-01,4.53907e-01,3.58567e-01,4.02885e-01,5.43677e-01,3.77231e-01,6.38747e-01,-6.20887e-02,8.07311e-01,-2.28228e-05,4.56456e-05,0.00000e+00,0.00000e+00,1.44060e-02,0.00000e+00,-0.36,0.17,0.07,0.2,0.24
TUV,2018,6.82795e-01,4.23379e-01,5.55660e-01,7.92516e-01,3.55556e-01,7.59733e-01,-2.41649e-01,1.22251e+00,6.82786e-01,4.23379e-01,5.55652e-01,7.92516e-01,3.55547e-01,7.59733e-01,-2.41658e-01,1.22251e+00,6.97939e-01,4.23379e-01,5.70804e-01,7.92516e-01,3.70700e-01,7.59733e-01,-2.26505e-01,1.22251e+00,-8.50472e-06,1.70094e-05,0.00000e+00,0.00000e+00,1.51527e-02,0.00000e+00,-0.55,0.17,0.07,0.2,0.24
TUV,2019,7.20667e-01,8.26985e-01,5.64398e-01,7.99343e-01,5.37794e-01,6.53382e-01,-2.41641e-01,1.19678e+00,7.20650e-01,8.26985e-01,5.64381e-01,7.99343e-01,5.37778e-01,6.53382e-01,-2.41658e-01,1.19678e+00,7.36145e-01,8.26985e-01,5.79877e-01,7.99343e-01,5.53273e-01,6.53382e-01,-2.26162e-01,1.19678e+00,-1.68480e-05,3.36959e-05,0.00000e+00,0.00000e+00,1.54955e-02,0.00000e+00,-0.41,0.17,0.07,0.2,0.24
TUV,2020,8.78676e-01,8.61292e-01,9.41646e-01,6.79414e-01,9.66761e-01,8.63608e-01,-2.43814e-01,9.18756e-01,8.78659e-01,8.61292e-01,9.41628e-01,6.79414e-01,9.66743e-01,8.63608e-01,-2.43831e-01,9.18756e-01,8.87569e-01,8.61292e-01,9.50538e-01,6.79414e-01,9.75653e-01,8.63608e-01,-2.34921e-01,9.18756e-01,-1.77415e-05,3.54830e-05,0.00000e+00,0.00000e+00,8.91056e-03,0.00000e+00,0.18,0.17,0.07,0.2,0.24
TUV,mean,6.02666e-01,5.93072e-01,5.94656e-01,4.77067e-01,5.86831e-01,7.87675e-01,9.69349e-02,5.58086e-01,6.02648e-01,5.93072e-01,5.94639e-01,4.77067e-01,5.86813e-01,7.87675e-01,9.69172e-02,5.58086e-01,6.16188e-01,5.93072e-01,6.08178e-01,4.77067e-01,6.00353e-01,7.87675e-01,1.10457e-01,5.58086e-01,-1.77415e-05,3.54830e-05,0.00000e+00,0.00000e+00,1.35397e-02,0.00000e+00,-0.05,0.17,0.07,0.2,0.24
TZA,2015,1.82257e+02,9.69485e+01,1.98639e+02,2.32949e+02,2.46240e+02,1.80785e+02,1.36356e+02,1.69449e+02,1.61999e+02,9.69485e+01,1.78382e+02,2.32949e+02,2.25983e+02,1.80785e+02,1.16098e+02,1.69449e+02,1.66797e+02,9.69425e+01,1.83179e+02,2.32946e+02,2.30780e+02,1.80782e+02,1.20896e+02,1.69445e+02,-2.08183e+01,5.17876e+00,5.60827e-01,1.68248e-01,4.79749e+00,1.07804e+00,0.09,0.07,0.68,0.67,0.7
TZA,2016,1.62515e+02,1.04724e+02,2.27434e+02,2.31428e+02,2.26670e+02,2.86796e+02,4.87165e+01,2.37929e+02,1.41735e+02,1.04724e+02,2.06654e+02,2.31428e+02,2.05890e+02,2.86796e+02,2.79363e+01,2.37929e+02,1.46675e+02,1.04718e+02,2.11594e+02,2.31426e+02,2.10831e+02,2.86794e+02,3.28771e+01,2.37926e+02,-2.13410e+01,6.22411e+00,5.60827e-01,1.68248e-01,4.94074e+00,1.10026e+00,0.37,0.07,0.68,0.67,0.7
TZA,2017,1.13715e+01,1.66523e+02,3.42923e+02,1.90350e+02,2.27496e+02,2.56929e+02,1.18579e+02,2.65995e+02,-7.17014e+00,1.66523e+02,3.24382e+02,1.90350e+02,2.08955e+02,2.56929e+02,1.00038e+02,2.65995e+02,-2.01458e+00,1.66519e+02,3.29537e+02,1.90346e+02,2.14110e+02,2.56926e+02,1.05193e+02,2.65993e+02,-1.91025e+01,1.74706e+00,5.60827e-01,1.68248e-01,5.15556e+00,1.15396e+00,1.52,0.07,0.68,0.67,0.7
TZA,2018,6.31939e+01,9.43364e+01,1.22871e+01,1.69041e+02,2.55391e+01,2.58188e+02,8.85176e+01,2.02606e+02,4.01729e+01,9.43364e+01,-1.07340e+01,1.69041e+02,2.51805e+00,2.58188e+02,6.54965e+01,2.02606e+02,4.54891e+01,9.43294e+01,-5.41768e+00,1.69037e+02,7.83432e+00,2.58186e+02,7.08128e+01,2.02603e+02,-2.35819e+01,1.07058e+01,5.60827e-01,1.68248e-01,5.31627e+00,1.15396e+00,-0.26,0.07,0.68,0.67,0.7
TZA,2019,1.23086e+02,1.67662e+02,2.23888e+02,2.90874e+02,1.92001e+02,2.12373e+02,1.71770e+02,2.85867e+02,1.01093e+02,1.67662e+02,2.01895e+02,2.90874e+02,1.70008e+02,2.12373e+02,1.49777e+02,2.85867e+02,1.06551e+02,1.67659e+02,2.07353e+02,2.90872e+02,1.75465e+02,2.12370e+02,1.55234e+02,2.85865e+02,-2.25539e+01,8.64986e+00,5.60827e-01,1.68248e-01,5.45731e+00,1.07804e+00,0.53,0.07,0.68,0.67,0.7
TZA,2020,-1.21788e+01,8.15256e+01,4.51276e+01,1.75890e+02,-2.29939e+01,1.98463e+02,-2.43863e+01,2.63984e+02,-3.30975e+01,8.15256e+01,2.42089e+01,1.75890e+02,-4.39126e+01,1.98463e+02,-4.53050e+01,2.63984e+02,-2.80914e+01,8.15185e+01,2.92150e+01,1.75887e+02,-3.89066e+01,1.98460e+02,-4.02989e+01,2.63982e+02,-2.14795e+01,6.50113e+00,5.60827e-01,1.68248e-01,5.00606e+00,1.07804e+00,0.37,0.07,0.68,0.67,0.7
TZA,mean,8.63282e+01,4.98573e+01,1.52156e+02,1.44977e+02,1.39713e+02,2.26983e+02,1.09083e+02,2.49770e+02,6.54095e+01,4.94313e+01,1.31237e+02,1.44831e+02,1.18794e+02,2.26889e+02,8.81647e+01,2.49685e+02,7.05218e+01,4.94189e+01,1.36350e+02,1.44826e+02,1.23906e+02,2.26887e+02,9.32770e+01,2.49682e+02,-2.14795e+01,6.50113e+00,5.60827e-01,1.68248e-01,5.11224e+00,1.10705e+00,0.64,0.07,0.68,0.67,0.7
UGA,2015,2.93513e+01,3.43172e+01,1.21549e+02,4.41147e+01,9.79091e+01,5.41907e+01,1.22350e+02,4.50156e+01,2.86487e+01,3.43172e+01,1.20846e+02,4.41147e+01,9.72065e+01,5.41907e+01,1.21647e+02,4.50156e+01,3.07482e+01,3.43133e+01,1.22946e+02,4.41117e+01,9.93061e+01,5.41882e+01,1.23747e+02,4.50126e+01,-8.83795e-01,9.28078e-01,1.81212e-01,5.43636e-02,2.09953e+00,5.15504e-01,1.94,0.05,0.36,0.42,0.39
UGA,2016,3.39028e+01,4.20371e+01,8.81665e+01,5.19463e+01,8.17599e+01,3.79578e+01,6.45832e+01,3.93536e+01,3.32704e+01,4.20371e+01,8.75341e+01,5.19463e+01,8.11275e+01,3.79578e+01,6.39508e+01,3.93536e+01,3.54327e+01,4.20335e+01,8.96965e+01,5.19434e+01,8.32898e+01,3.79539e+01,6.61132e+01,3.93498e+01,-8.13615e-01,7.87718e-01,1.81212e-01,5.43636e-02,2.16237e+00,5.46612e-01,1.04,0.05,0.36,0.42,0.39
UGA,2017,2.35122e+01,4.37208e+01,1.03372e+02,7.31789e+01,1.12320e+02,7.15523e+01,8.22437e+01,9.68412e+01,2.28147e+01,4.37208e+01,1.02675e+02,7.31789e+01,1.11623e+02,7.15523e+01,8.15461e+01,9.68412e+01,2.50705e+01,4.37168e+01,1.04930e+02,7.31765e+01,1.13879e+02,7.15498e+01,8.38020e+01,9.68394e+01,-8.78724e-01,9.17934e-01,1.81212e-01,5.43636e-02,2.25583e+00,5.89200e-01,1.45,0.05,0.36,0.42,0.39
UGA,2018,1.33563e+01,3.16641e+01,5.53249e+01,5.57655e+01,3.77676e+01,5.21633e+01,2.80265e+01,7.90855e+01,1.25278e+01,3.16641e+01,5.44964e+01,5.57655e+01,3.69391e+01,5.21633e+01,2.71979e+01,7.90855e+01,1.48538e+01,3.16586e+01,5.68224e+01,5.57623e+01,3.92651e+01,5.21599e+01,2.95240e+01,7.90834e+01,-1.00978e+00,1.18005e+00,1.81212e-01,5.43636e-02,2.32604e+00,5.89200e-01,1.75,0.05,0.36,0.42,0.39
UGA,2019,1.85771e+01,3.27467e+01,1.69952e+01,6.18892e+01,5.23453e+00,5.74077e+01,2.69512e+00,4.13636e+01,1.77587e+01,3.27467e+01,1.61768e+01,6.18892e+01,4.41610e+00,5.74077e+01,1.87670e+00,4.13636e+01,2.01462e+01,3.27426e+01,1.85643e+01,6.18870e+01,6.80356e+00,5.74054e+01,4.26416e+00,4.13604e+01,-9.99637e-01,1.15976e+00,1.81212e-01,5.43636e-02,2.38746e+00,5.15504e-01,-0.03,0.05,0.36,0.42,0.39
UGA,2020,1.31418e+01,3.03327e+01,1.92009e+01,9.75562e+01,1.58309e+01,5.47850e+01,1.78951e+01,6.06765e+01,1.24059e+01,3.03327e+01,1.84650e+01,9.75562e+01,1.50950e+01,5.47850e+01,1.71592e+01,6.06765e+01,1.45945e+01,3.03283e+01,2.06536e+01,9.75549e+01,1.72836e+01,5.47826e+01,1.93478e+01,6.06743e+01,-9.17110e-01,9.94708e-01,1.81212e-01,5.43636e-02,2.18857e+00,5.15504e-01,0.07,0.05,0.36,0.42,0.39
UGA,mean,2.33862e+01,2.77222e+01,5.47462e+01,2.39345e+01,5.66283e+01,2.85243e+01,4.54700e+01,5.63898e+01,2.26503e+01,2.77043e+01,5.40103e+01,2.39138e+01,5.58924e+01,2.85069e+01,4.47341e+01,5.63810e+01,2.48870e+01,2.76989e+01,5.62469e+01,2.39075e+01,5.81290e+01,2.85017e+01,4.69707e+01,5.63783e+01,-9.17110e-01,9.94708e-01,1.81212e-01,5.43636e-02,2.23663e+00,5.45254e-01,0.99,0.05,0.36,0.42,0.39
UKR,2015,-9.33302e+01,1.78665e+02,-1.02783e+02,1.42805e+02,-1.69770e+02,1.49972e+02,-2.27642e+02,1.17970e+02,-1.63856e+02,1.78665e+02,-1.73308e+02,1.42805e+02,-2.40295e+02,1.49972e+02,-2.98168e+02,1.17970e+02,4.17254e+01,1.78080e+02,3.22730e+01,1.42073e+02,-3.47143e+01,1.49275e+02,-9.25867e+01,1.17082e+02,-8.12919e+00,6.56101e+00,-6.23962e+01,-1.87189e+01,2.05581e+02,1.44433e+01,-0.05,0.29,0.51,0.55,0.6
UKR,2016,-1.05690e+02,1.22239e+02,-1.36928e+02,1.00490e+02,-2.48684e+02,1.21924e+02,-2.53253e+02,1.52833e+02,-1.76725e+02,1.22239e+02,-2.07963e+02,1.00490e+02,-3.19719e+02,1.21924e+02,-3.24288e+02,1.52833e+02,3.65151e+01,1.21328e+02,5.27664e+00,9.93808e+01,-1.06480e+02,1.21012e+02,-1.11049e+02,1.52105e+02,-8.63886e+00,7.58034e+00,-6.23962e+01,-1.87189e+01,2.13240e+02,1.48900e+01,-0.26,0.29,0.51,0.55,0.6
UKR,2017,-6.71562e+01,2.59378e+02,-2.80495e+02,1.14920e+02,-2.59273e+02,1.10347e+02,-2.96333e+02,1.94564e+02,-1.37127e+02,2.59378e+02,-3.50466e+02,1.14920e+02,-3.29243e+02,1.10347e+02,-3.66304e+02,1.94564e+02,6.77373e+01,2.58982e+02,-1.45602e+02,1.14023e+02,-1.24379e+02,1.09413e+02,-1.61440e+02,1.94035e+02,-7.57440e+00,5.45141e+00,-6.23962e+01,-1.87189e+01,2.04864e+02,1.43283e+01,-1.11,0.29,0.51,0.55,0.6
UKR,2018,-7.30760e+01,1.85325e+02,-2.33193e+02,5.81126e+01,-2.43934e+02,1.63679e+02,-3.85449e+02,1.67256e+02,-1.44037e+02,1.85325e+02,-3.04154e+02,5.81126e+01,-3.14895e+02,1.63679e+02,-4.56410e+02,1.67256e+02,6.73774e+01,1.84771e+02,-9.27393e+01,5.63185e+01,-1.03481e+02,1.63051e+02,-2.44995e+02,1.66641e+02,-8.56484e+00,7.43230e+00,-6.23962e+01,-1.87189e+01,2.11415e+02,1.43283e+01,-1.31,0.29,0.51,0.55,0.6
UKR,2019,-1.53531e+02,1.04085e+02,-3.02361e+02,1.09363e+02,-3.45142e+02,1.11969e+02,-4.58283e+02,1.62115e+02,-2.23313e+02,1.04085e+02,-3.72143e+02,1.09363e+02,-4.14924e+02,1.11969e+02,-5.28065e+02,1.62115e+02,-1.77367e+01,1.03078e+02,-1.66567e+02,1.08405e+02,-2.09348e+02,1.11033e+02,-3.22488e+02,1.61470e+02,-7.38593e+00,5.07448e+00,-6.23962e+01,-1.87189e+01,2.05576e+02,1.44433e+01,-1.28,0.29,0.51,0.55,0.6
UKR,2020,-5.76464e+01,1.27264e+02,-2.18538e+02,1.05700e+02,-2.45892e+02,1.04493e+02,-3.51302e+02,2.41807e+02,-1.28101e+02,1.27264e+02,-2.88993e+02,1.05700e+02,-3.16347e+02,1.04493e+02,-4.21757e+02,2.41807e+02,6.31243e+01,1.26442e+02,-9.77676e+01,1.04709e+02,-1.25121e+02,1.03490e+02,-2.30532e+02,2.41376e+02,-8.05864e+00,6.41991e+00,-6.23962e+01,-1.87189e+01,1.91226e+02,1.44433e+01,-0.65,0.29,0.51,0.55,0.6
UKR,mean,-1.28089e+02,1.56420e+02,-2.33805e+02,8.39024e+01,-2.61592e+02,5.76948e+01,-3.34253e+02,1.47564e+02,-1.98544e+02,1.55163e+02,-3.04260e+02,8.15353e+01,-3.32047e+02,5.41948e+01,-4.04708e+02,1.46231e+02,6.77256e+00,1.54486e+02,-9.89430e+01,8.02393e+01,-1.26730e+02,5.22248e+01,-1.99391e+02,1.45512e+02,-8.05864e+00,6.41991e+00,-6.23962e+01,-1.87189e+01,2.05317e+02,1.44794e+01,-0.85,0.29,0.51,0.55,0.6
